AREA_NAME,Year,Crime_Type,POPULATION_2023,Crime_Count,Crime_Rate_per_1000
Area 33,2022,BIKETHEFT,31509,13,0.4125805325462566
Area 34,2022,BIKETHEFT,25959,7,0.26965599599368234
Area 35,2022,BIKETHEFT,19402,6,0.30924646943614065
Area 36,2022,BIKETHEFT,10966,4,0.36476381542950936
Area 37,2022,BIKETHEFT,33798,13,0.38463814426889165
Area 38,2022,BIKETHEFT,31835,10,0.31411967959792686
Area 39,2022,BIKETHEFT,17048,6,0.35194744251525106
Area 40,2022,BIKETHEFT,20149,11,0.5459328006352673
Area 41,2022,BIKETHEFT,10026,3,0.29922202274087373
Area 42,2022,BIKETHEFT,37605,21,0.5584363781412046
Area 43,2022,BIKETHEFT,21151,12,0.5673490615100941
Area 44,2022,BIKETHEFT,30558,9,0.294521892794031
Area 45,2022,BIKETHEFT,19214,12,0.6245446028937234
Area 46,2022,BIKETHEFT,19286,3,0.1555532510629472
Area 47,2022,BIKETHEFT,28193,6,0.21281878480473876
Area 48,2022,BIKETHEFT,29557,22,0.744324525493115
Area 49,2022,BIKETHEFT,39975,21,0.525328330206379
Area 50,2022,BIKETHEFT,19490,9,0.4617752693689071
Area 51,2022,BIKETHEFT,22412,15,0.6692843119757272
Area 52,2022,BIKETHEFT,17047,6,0.3519680882266674
Area 53,2022,BIKETHEFT,39723,26,0.6545326385217632
Area 54,2022,BIKETHEFT,25476,14,0.5495368189668708
Area 55,2022,BIKETHEFT,22368,11,0.4917739628040057
Area 56,2022,BIKETHEFT,36541,14,0.38313127719547907
Area 57,2022,BIKETHEFT,26068,12,0.4603345097437471
Area 58,2022,BIKETHEFT,35574,14,0.3935458480913026
Area 59,2022,BIKETHEFT,38752,15,0.3870767960363336
Area 60,2022,BIKETHEFT,23890,10,0.4185851820845542
Area 61,2022,BIKETHEFT,16283,3,0.18424123318798746
Area 62,2022,BIKETHEFT,21578,11,0.5097784780795254
Area 63,2022,BIKETHEFT,31800,14,0.440251572327044
Area 64,2022,BIKETHEFT,30901,10,0.3236141225203068
Area 65,2022,BIKETHEFT,33077,19,0.5744172687970494
Area 66,2022,BIKETHEFT,8832,4,0.4528985507246377
Area 67,2022,BIKETHEFT,31027,12,0.38675991878041704
Area 68,2022,BIKETHEFT,19535,8,0.4095213718965959
Area 69,2022,BIKETHEFT,22532,8,0.3550505947097461
Area 70,2022,BIKETHEFT,31502,16,0.5079042600469811
Area 71,2022,BIKETHEFT,27762,11,0.3962250558317124
Area 72,2022,BIKETHEFT,37952,22,0.5796795952782462
Area 73,2022,BIKETHEFT,5412,2,0.36954915003695493
Area 74,2022,BIKETHEFT,15761,6,0.3806865046634097
Area 75,2022,BIKETHEFT,35570,12,0.3373629463030644
Area 76,2022,BIKETHEFT,13985,10,0.7150518412584912
Area 77,2022,BIKETHEFT,19744,10,0.506482982171799
Area 78,2022,BIKETHEFT,30945,15,0.4847309743092584
Area 79,2022,BIKETHEFT,19803,14,0.7069635913750442
Area 80,2022,BIKETHEFT,11600,12,1.0344827586206897
Area 81,2022,BIKETHEFT,11789,4,0.33929934684875734
Area 82,2022,BIKETHEFT,5617,2,0.35606195478013175
Area 83,2022,BIKETHEFT,36516,22,0.6024756271223572
Area 84,2022,BIKETHEFT,5538,3,0.5417118093174431
Area 85,2022,BIKETHEFT,37262,21,0.5635768343084108
Area 86,2022,BIKETHEFT,35452,20,0.5641430666817105
Area 87,2022,BIKETHEFT,8624,0,0
Area 88,2022,BIKETHEFT,20581,6,0.2915310237597784
Area 89,2022,BIKETHEFT,24391,10,0.4099872903939978
Area 90,2022,BIKETHEFT,7210,2,0.27739251040221913
Area 91,2022,BIKETHEFT,7285,2,0.27453671928620454
Area 92,2022,BIKETHEFT,23761,15,0.6312865620133833
Area 93,2022,BIKETHEFT,37280,17,0.4560085836909871
Area 94,2022,BIKETHEFT,12825,3,0.23391812865497078
Area 95,2022,BIKETHEFT,19750,6,0.3037974683544304
Area 96,2022,BIKETHEFT,29262,13,0.4442621830360194
Area 97,2022,BIKETHEFT,30448,13,0.42695743562795585
Area 98,2022,BIKETHEFT,15686,4,0.2550044625780951
Area 99,2022,BIKETHEFT,32454,17,0.5238183274788932
Area 100,2022,BIKETHEFT,17636,8,0.45361760036289406
Area 1,2023,BIKETHEFT,7985,1,0.12523481527864747
Area 2,2023,BIKETHEFT,34924,18,0.5154048791661894
Area 3,2023,BIKETHEFT,34709,18,0.5185974819211155
Area 4,2023,BIKETHEFT,7756,7,0.9025270758122744
Area 5,2023,BIKETHEFT,14641,4,0.27320538214602824
Area 6,2023,BIKETHEFT,36312,20,0.5507821105970477
Area 7,2023,BIKETHEFT,19182,8,0.4170576582212491
Area 8,2023,BIKETHEFT,20179,11,0.5451211655681649
Area 9,2023,BIKETHEFT,32167,13,0.40414088973171264
Area 10,2023,BIKETHEFT,29172,11,0.3770739064856712
Area 11,2023,BIKETHEFT,14096,9,0.6384790011350737
Area 12,2023,BIKETHEFT,35537,15,0.4220952809747587
Area 13,2023,BIKETHEFT,33980,20,0.5885815185403178
Area 14,2023,BIKETHEFT,12988,1,0.0769941484447182
Area 15,2023,BIKETHEFT,18535,10,0.5395198273536552
Area 16,2023,BIKETHEFT,29540,10,0.33852403520649965
Area 17,2023,BIKETHEFT,11215,6,0.5349977708426215
Area 18,2023,BIKETHEFT,22982,6,0.2610738839091463
Area 19,2023,BIKETHEFT,34393,16,0.46521094408745967
Area 20,2023,BIKETHEFT,33824,16,0.47303689687795647
Area 21,2023,BIKETHEFT,5040,2,0.3968253968253968
Area 22,2023,BIKETHEFT,19425,6,0.3088803088803089
Area 23,2023,BIKETHEFT,12283,4,0.3256533420174224
Area 24,2023,BIKETHEFT,33501,18,0.5372973941076387
Area 25,2023,BIKETHEFT,16472,13,0.7892180670228266
Area 26,2023,BIKETHEFT,17300,5,0.28901734104046245
Area 27,2023,BIKETHEFT,11133,5,0.4491152429713464
Area 28,2023,BIKETHEFT,38522,17,0.441306266548985
Area 29,2023,BIKETHEFT,26811,11,0.41027936294804374
Area 30,2023,BIKETHEFT,14639,8,0.5464854156704693
Area 31,2023,BIKETHEFT,24741,15,0.6062810719049351
Area 32,2023,BIKETHEFT,14325,8,0.5584642233856894
Area 33,2023,BIKETHEFT,31509,20,0.6347392808403949
Area 34,2023,BIKETHEFT,25959,11,0.4237451365615008
Area 35,2023,BIKETHEFT,19402,8,0.41232862591485414
Area 36,2023,BIKETHEFT,10966,4,0.36476381542950936
Area 37,2023,BIKETHEFT,33798,19,0.5621634416237647
Area 38,2023,BIKETHEFT,31835,18,0.5654154232762683
Area 39,2023,BIKETHEFT,17048,9,0.5279211637728766
Area 40,2023,BIKETHEFT,20149,6,0.2977815276192367
Area 41,2023,BIKETHEFT,10026,7,0.6981847197287053
Area 42,2023,BIKETHEFT,37605,18,0.47865975269246114
Area 43,2023,BIKETHEFT,21151,11,0.5200699730509195
Area 44,2023,BIKETHEFT,30558,20,0.6544930950978467
Area 45,2023,BIKETHEFT,19214,14,0.7286353700426772
Area 46,2023,BIKETHEFT,19286,10,0.5185108368764908
Area 47,2023,BIKETHEFT,28193,12,0.4256375696094775
Area 48,2023,BIKETHEFT,29557,15,0.5074939946543966
Area 49,2023,BIKETHEFT,39975,16,0.4002501563477173
Area 50,2023,BIKETHEFT,19490,9,0.4617752693689071
Area 51,2023,BIKETHEFT,22412,12,0.5354274495805819
Area 52,2023,BIKETHEFT,17047,12,0.7039361764533348
Area 53,2023,BIKETHEFT,39723,19,0.47831231276590386
Area 54,2023,BIKETHEFT,25476,10,0.39252629926205057
Area 55,2023,BIKETHEFT,22368,7,0.31294706723891275
Area 56,2023,BIKETHEFT,36541,14,0.38313127719547907
Area 57,2023,BIKETHEFT,26068,16,0.6137793463249962
Area 58,2023,BIKETHEFT,35574,15,0.42165626581210996
Area 59,2023,BIKETHEFT,38752,14,0.361271676300578
Area 60,2023,BIKETHEFT,23890,8,0.33486814566764334
Area 61,2023,BIKETHEFT,16283,10,0.6141374439599583
Area 62,2023,BIKETHEFT,21578,11,0.5097784780795254
Area 63,2023,BIKETHEFT,31800,14,0.440251572327044
Area 64,2023,BIKETHEFT,30901,22,0.711951069544675
Area 65,2023,BIKETHEFT,33077,22,0.6651147322913202
Area 66,2023,BIKETHEFT,8832,5,0.5661231884057971
Area 67,2023,BIKETHEFT,31027,17,0.5479098849389242
Area 68,2023,BIKETHEFT,19535,9,0.4607115433836704
Area 69,2023,BIKETHEFT,22532,12,0.5325758920646192
Area 70,2023,BIKETHEFT,31502,12,0.38092819503523584
Area 71,2023,BIKETHEFT,27762,14,0.5042864346949067
Area 72,2023,BIKETHEFT,37952,14,0.36888701517706574
Area 73,2023,BIKETHEFT,5412,2,0.36954915003695493
Area 74,2023,BIKETHEFT,15761,7,0.4441342554406446
Area 75,2023,BIKETHEFT,35570,15,0.4217036828788305
Area 76,2023,BIKETHEFT,13985,5,0.3575259206292456
Area 77,2023,BIKETHEFT,19744,8,0.4051863857374392
Area 78,2023,BIKETHEFT,30945,12,0.3877847794474067
Area 79,2023,BIKETHEFT,19803,6,0.30298439630359036
Area 80,2023,BIKETHEFT,11600,2,0.17241379310344826
Area 81,2023,BIKETHEFT,11789,2,0.16964967342437867
Area 82,2023,BIKETHEFT,5617,3,0.5340929321701976
Area 83,2023,BIKETHEFT,36516,24,0.6572461386789353
Area 84,2023,BIKETHEFT,5538,3,0.5417118093174431
Area 85,2023,BIKETHEFT,37262,19,0.5099028500885621
Area 86,2023,BIKETHEFT,35452,17,0.4795216066794539
Area 87,2023,BIKETHEFT,8624,2,0.23191094619666047
Area 88,2023,BIKETHEFT,20581,12,0.5830620475195568
Area 89,2023,BIKETHEFT,24391,14,0.5739822065515969
Area 90,2023,BIKETHEFT,7210,4,0.5547850208044383
Area 91,2023,BIKETHEFT,7285,4,0.5490734385724091
Area 92,2023,BIKETHEFT,23761,15,0.6312865620133833
Area 93,2023,BIKETHEFT,37280,16,0.42918454935622313
Area 94,2023,BIKETHEFT,12825,3,0.23391812865497078
Area 95,2023,BIKETHEFT,19750,11,0.5569620253164557
Area 96,2023,BIKETHEFT,29262,17,0.5809582393547946
Area 97,2023,BIKETHEFT,30448,9,0.29558591697320025
Area 98,2023,BIKETHEFT,15686,4,0.2550044625780951
Area 99,2023,BIKETHEFT,32454,19,0.5854440130646453
Area 100,2023,BIKETHEFT,17636,7,0.39691540031753236
Area 1,2014,BREAKENTER,7985,3,0.3757044458359424
Area 2,2014,BREAKENTER,34924,14,0.4008704615737029
Area 3,2014,BREAKENTER,34709,19,0.5474084531389553
Area 4,2014,BREAKENTER,7756,2,0.25786487880350695
Area 5,2014,BREAKENTER,14641,6,0.40980807321904245
Area 6,2014,BREAKENTER,36312,13,0.3580083718880811
Area 7,2014,BREAKENTER,19182,7,0.36492545094359297
Area 8,2014,BREAKENTER,20179,9,0.44600822637395315
Area 9,2014,BREAKENTER,32167,10,0.3108776074859328
Area 10,2014,BREAKENTER,29172,5,0.17139723022075964
Area 11,2014,BREAKENTER,14096,5,0.3547105561861521
Area 12,2014,BREAKENTER,35537,18,0.5065143371697105
Area 13,2014,BREAKENTER,33980,8,0.23543260741612712
Area 14,2014,BREAKENTER,12988,14,1.0779180782260547
Area 15,2014,BREAKENTER,18535,8,0.43161586188292417
Area 16,2014,BREAKENTER,29540,12,0.4062288422477996
Area 17,2014,BREAKENTER,11215,5,0.44583147570218457
Area 18,2014,BREAKENTER,22982,8,0.3480985118788617
Area 19,2014,BREAKENTER,34393,11,0.3198325240601285
Area 20,2014,BREAKENTER,33824,24,0.7095553453169348
Area 21,2014,BREAKENTER,5040,3,0.5952380952380953
Area 22,2014,BREAKENTER,19425,5,0.2574002574002574
Area 23,2014,BREAKENTER,12283,3,0.24424000651306685
Area 24,2014,BREAKENTER,33501,10,0.29849855228202143
Area 25,2014,BREAKENTER,16472,8,0.48567265662943176
Area 26,2014,BREAKENTER,17300,5,0.28901734104046245
Area 27,2014,BREAKENTER,11133,4,0.35929219437707716
Area 28,2014,BREAKENTER,38522,11,0.2855511136493432
Area 29,2014,BREAKENTER,26811,14,0.5221737346611465
Area 30,2014,BREAKENTER,14639,8,0.5464854156704693
Area 31,2014,BREAKENTER,24741,13,0.5254435956509438
Area 32,2014,BREAKENTER,14325,4,0.2792321116928447
Area 33,2014,BREAKENTER,31509,12,0.38084356850423684
Area 34,2014,BREAKENTER,25959,5,0.1926114257097731
Area 35,2014,BREAKENTER,19402,12,0.6184929388722813
Area 36,2014,BREAKENTER,10966,6,0.547145723144264
Area 37,2014,BREAKENTER,33798,15,0.4438132433871827
Area 38,2014,BREAKENTER,31835,17,0.5340034553164756
Area 39,2014,BREAKENTER,17048,15,0.8798686062881277
Area 40,2014,BREAKENTER,20149,7,0.3474117822224428
Area 41,2014,BREAKENTER,10026,9,0.8976660682226212
Area 42,2014,BREAKENTER,37605,16,0.4254753357266321
Area 43,2014,BREAKENTER,21151,13,0.6146281499692685
Area 44,2014,BREAKENTER,30558,16,0.5235944760782774
Area 45,2014,BREAKENTER,19214,7,0.3643176850213386
Area 46,2014,BREAKENTER,19286,9,0.4666597531888417
Area 47,2014,BREAKENTER,28193,15,0.5320469620118469
Area 48,2014,BREAKENTER,29557,13,0.43982812870047705
Area 49,2014,BREAKENTER,39975,19,0.47529706066291433
Area 50,2014,BREAKENTER,19490,6,0.3078501795792714
Area 51,2014,BREAKENTER,22412,10,0.44618954131715155
Area 52,2014,BREAKENTER,17047,4,0.23464539215111163
Area 53,2014,BREAKENTER,39723,17,0.4279636482642298
Area 54,2014,BREAKENTER,25476,10,0.39252629926205057
Area 55,2014,BREAKENTER,22368,10,0.4470672389127325
Area 56,2014,BREAKENTER,36541,17,0.46523083659451026
Area 57,2014,BREAKENTER,26068,17,0.6521405554703085
Area 58,2014,BREAKENTER,35574,11,0.30921459492888065
Area 59,2014,BREAKENTER,38752,16,0.41288191577208916
Area 60,2014,BREAKENTER,23890,9,0.3767266638760988
Area 61,2014,BREAKENTER,16283,3,0.18424123318798746
Area 62,2014,BREAKENTER,21578,4,0.18537399202891833
Area 63,2014,BREAKENTER,31800,12,0.3773584905660377
Area 64,2014,BREAKENTER,30901,16,0.5177825960324909
Area 65,2014,BREAKENTER,33077,17,0.5139522931342021
Area 66,2014,BREAKENTER,8832,5,0.5661231884057971
Area 67,2014,BREAKENTER,31027,16,0.5156798917072227
Area 68,2014,BREAKENTER,19535,8,0.4095213718965959
Area 69,2014,BREAKENTER,22532,14,0.6213385407420557
Area 70,2014,BREAKENTER,31502,20,0.6348803250587265
Area 71,2014,BREAKENTER,27762,12,0.4322455154527772
Area 72,2014,BREAKENTER,37952,15,0.3952360876897133
Area 73,2014,BREAKENTER,5412,2,0.36954915003695493
Area 74,2014,BREAKENTER,15761,9,0.5710297569951145
Area 75,2014,BREAKENTER,35570,15,0.4217036828788305
Area 76,2014,BREAKENTER,13985,6,0.42903110475509476
Area 77,2014,BREAKENTER,19744,13,0.6584278768233387
Area 78,2014,BREAKENTER,30945,19,0.6139925674583939
Area 79,2014,BREAKENTER,19803,7,0.3534817956875221
Area 80,2014,BREAKENTER,11600,5,0.43103448275862066
Area 81,2014,BREAKENTER,11789,5,0.42412418356094667
Area 82,2014,BREAKENTER,5617,1,0.17803097739006588
Area 83,2014,BREAKENTER,36516,17,0.4655493482309125
Area 84,2014,BREAKENTER,5538,1,0.18057060310581438
Area 85,2014,BREAKENTER,37262,18,0.48306585797863777
Area 86,2014,BREAKENTER,35452,13,0.36669299334311184
Area 87,2014,BREAKENTER,8624,5,0.5797773654916513
Area 88,2014,BREAKENTER,20581,10,0.48588503959963075
Area 89,2014,BREAKENTER,24391,15,0.6149809355909968
Area 90,2014,BREAKENTER,7210,2,0.27739251040221913
Area 91,2014,BREAKENTER,7285,3,0.4118050789293068
Area 92,2014,BREAKENTER,23761,15,0.6312865620133833
Area 93,2014,BREAKENTER,37280,13,0.3487124463519313
Area 94,2014,BREAKENTER,12825,11,0.8576998050682262
Area 95,2014,BREAKENTER,19750,4,0.20253164556962028
Area 96,2014,BREAKENTER,29262,13,0.4442621830360194
Area 97,2014,BREAKENTER,30448,12,0.394114555964267
Area 98,2014,BREAKENTER,15686,7,0.44625780951166644
Area 99,2014,BREAKENTER,32454,14,0.43137979910026497
Area 100,2014,BREAKENTER,17636,7,0.39691540031753236
Area 1,2015,BREAKENTER,7985,3,0.3757044458359424
Area 2,2015,BREAKENTER,34924,22,0.629939296758676
Area 3,2015,BREAKENTER,34709,20,0.5762194243567951
Area 4,2015,BREAKENTER,7756,2,0.25786487880350695
Area 5,2015,BREAKENTER,14641,4,0.27320538214602824
Area 6,2015,BREAKENTER,36312,10,0.27539105529852387
Area 7,2015,BREAKENTER,19182,8,0.4170576582212491
Area 8,2015,BREAKENTER,20179,11,0.5451211655681649
Area 9,2015,BREAKENTER,32167,20,0.6217552149718656
Area 10,2015,BREAKENTER,29172,15,0.5141916906622789
Area 11,2015,BREAKENTER,14096,5,0.3547105561861521
Area 12,2015,BREAKENTER,35537,23,0.6472127641612967
Area 13,2015,BREAKENTER,33980,13,0.3825779870512066
Area 14,2015,BREAKENTER,12988,3,0.2309824453341546
Area 15,2015,BREAKENTER,18535,6,0.3237118964121931
Area 16,2015,BREAKENTER,29540,17,0.5754908598510494
Area 17,2015,BREAKENTER,11215,8,0.7133303611234953
Area 18,2015,BREAKENTER,22982,13,0.5656600818031502
Area 19,2015,BREAKENTER,34393,18,0.5233623120983921
Area 20,2015,BREAKENTER,33824,16,0.47303689687795647
Area 21,2015,BREAKENTER,5040,5,0.992063492063492
Area 22,2015,BREAKENTER,19425,11,0.5662805662805662
Area 23,2015,BREAKENTER,12283,10,0.8141333550435562
Area 24,2015,BREAKENTER,33501,13,0.38804811796662786
Area 25,2015,BREAKENTER,16472,9,0.5463817387081107
Area 26,2015,BREAKENTER,17300,9,0.5202312138728323
Area 27,2015,BREAKENTER,11133,5,0.4491152429713464
Area 28,2015,BREAKENTER,38522,25,0.6489798037485074
Area 29,2015,BREAKENTER,26811,8,0.2983849912349409
Area 30,2015,BREAKENTER,14639,10,0.6831067695880866
Area 31,2015,BREAKENTER,24741,10,0.4041873812699568
Area 32,2015,BREAKENTER,14325,2,0.13961605584642234
Area 33,2015,BREAKENTER,31509,13,0.4125805325462566
Area 34,2015,BREAKENTER,25959,14,0.5393119919873647
Area 35,2015,BREAKENTER,19402,9,0.4638697041542109
Area 36,2015,BREAKENTER,10966,5,0.4559547692868868
Area 37,2015,BREAKENTER,33798,17,0.5029883425054738
Area 38,2015,BREAKENTER,31835,14,0.4397675514370975
Area 39,2015,BREAKENTER,17048,6,0.35194744251525106
Area 40,2015,BREAKENTER,20149,9,0.446672291428855
Area 41,2015,BREAKENTER,10026,3,0.29922202274087373
Area 42,2015,BREAKENTER,37605,16,0.4254753357266321
Area 43,2015,BREAKENTER,21151,15,0.7091863268876175
Area 44,2015,BREAKENTER,30558,14,0.4581451665684927
Area 45,2015,BREAKENTER,19214,14,0.7286353700426772
Area 46,2015,BREAKENTER,19286,11,0.5703619205641398
Area 47,2015,BREAKENTER,28193,18,0.6384563544142163
Area 48,2015,BREAKENTER,29557,11,0.3721622627465575
Area 49,2015,BREAKENTER,39975,24,0.600375234521576
Area 50,2015,BREAKENTER,19490,9,0.4617752693689071
Area 51,2015,BREAKENTER,22412,9,0.40157058718543637
Area 52,2015,BREAKENTER,17047,9,0.5279521323400012
Area 53,2015,BREAKENTER,39723,26,0.6545326385217632
Area 54,2015,BREAKENTER,25476,9,0.35327366933584553
Area 55,2015,BREAKENTER,22368,11,0.4917739628040057
Area 56,2015,BREAKENTER,36541,16,0.4378643167948332
Area 57,2015,BREAKENTER,26068,12,0.4603345097437471
Area 58,2015,BREAKENTER,35574,15,0.42165626581210996
Area 59,2015,BREAKENTER,38752,17,0.43868703550784477
Area 60,2015,BREAKENTER,23890,18,0.7534533277521976
Area 61,2015,BREAKENTER,16283,8,0.49130995516796666
Area 62,2015,BREAKENTER,21578,11,0.5097784780795254
Area 63,2015,BREAKENTER,31800,15,0.4716981132075472
Area 64,2015,BREAKENTER,30901,21,0.6795896572926442
Area 65,2015,BREAKENTER,33077,9,0.27209239048281286
Area 66,2015,BREAKENTER,8832,4,0.4528985507246377
Area 67,2015,BREAKENTER,31027,9,0.29006993908531276
Area 68,2015,BREAKENTER,19535,14,0.7166624008190428
Area 69,2015,BREAKENTER,22532,9,0.3994319190484644
Area 70,2015,BREAKENTER,31502,13,0.41267221128817216
Area 71,2015,BREAKENTER,27762,19,0.6843887328002305
Area 72,2015,BREAKENTER,37952,14,0.36888701517706574
Area 73,2015,BREAKENTER,5412,3,0.5543237250554324
Area 74,2015,BREAKENTER,15761,4,0.25379100310893976
Area 75,2015,BREAKENTER,35570,10,0.281135788585887
Area 76,2015,BREAKENTER,13985,7,0.5005362888809439
Area 77,2015,BREAKENTER,19744,7,0.35453808752025934
Area 78,2015,BREAKENTER,30945,12,0.3877847794474067
Area 79,2015,BREAKENTER,19803,11,0.555471393223249
Area 80,2015,BREAKENTER,11600,9,0.7758620689655172
Area 81,2015,BREAKENTER,11789,8,0.6785986936975147
Area 82,2015,BREAKENTER,5617,6,1.0681858643403952
Area 83,2015,BREAKENTER,36516,15,0.4107788366743345
Area 84,2015,BREAKENTER,5538,2,0.36114120621162876
Area 85,2015,BREAKENTER,37262,31,0.831946755407654
Area 86,2015,BREAKENTER,35452,26,0.7333859866862237
Area 87,2015,BREAKENTER,8624,3,0.34786641929499074
Area 88,2015,BREAKENTER,20581,14,0.680239055439483
Area 89,2015,BREAKENTER,24391,10,0.4099872903939978
Area 90,2015,BREAKENTER,7210,2,0.27739251040221913
Area 91,2015,BREAKENTER,7285,7,0.9608785175017158
Area 92,2015,BREAKENTER,23761,10,0.4208577080089222
Area 93,2015,BREAKENTER,37280,20,0.5364806866952789
Area 94,2015,BREAKENTER,12825,6,0.46783625730994155
Area 95,2015,BREAKENTER,19750,10,0.5063291139240507
Area 96,2015,BREAKENTER,29262,14,0.4784361971157132
Area 97,2015,BREAKENTER,30448,19,0.6240147136100893
Area 98,2015,BREAKENTER,15686,2,0.12750223128904756
Area 99,2015,BREAKENTER,32454,12,0.36975411351451287
Area 100,2015,BREAKENTER,17636,8,0.45361760036289406
Area 1,2016,BREAKENTER,7985,2,0.25046963055729493
Area 2,2016,BREAKENTER,34924,12,0.3436032527774596
Area 3,2016,BREAKENTER,34709,9,0.25929874096055777
Area 4,2016,BREAKENTER,7756,3,0.3867973182052605
Area 5,2016,BREAKENTER,14641,10,0.6830134553650707
Area 6,2016,BREAKENTER,36312,21,0.5783212161269002
Area 7,2016,BREAKENTER,19182,11,0.5734542800542175
Area 8,2016,BREAKENTER,20179,13,0.6442341047623767
Area 9,2016,BREAKENTER,32167,14,0.4352286504803059
Area 10,2016,BREAKENTER,29172,12,0.41135335252982314
Area 11,2016,BREAKENTER,14096,3,0.21282633371169124
Area 12,2016,BREAKENTER,35537,18,0.5065143371697105
Area 13,2016,BREAKENTER,33980,19,0.559152442613302
Area 14,2016,BREAKENTER,12988,3,0.2309824453341546
Area 15,2016,BREAKENTER,18535,8,0.43161586188292417
Area 16,2016,BREAKENTER,29540,15,0.5077860528097495
Area 17,2016,BREAKENTER,11215,7,0.6241640659830584
Area 18,2016,BREAKENTER,22982,9,0.3916108258637194
Area 19,2016,BREAKENTER,34393,18,0.5233623120983921
Area 20,2016,BREAKENTER,33824,15,0.44347209082308425
Area 21,2016,BREAKENTER,5040,4,0.7936507936507936
Area 22,2016,BREAKENTER,19425,7,0.36036036036036034
Area 23,2016,BREAKENTER,12283,4,0.3256533420174224
Area 24,2016,BREAKENTER,33501,13,0.38804811796662786
Area 25,2016,BREAKENTER,16472,10,0.6070908207867897
Area 26,2016,BREAKENTER,17300,9,0.5202312138728323
Area 27,2016,BREAKENTER,11133,4,0.35929219437707716
Area 28,2016,BREAKENTER,38522,15,0.38938788224910437
Area 29,2016,BREAKENTER,26811,12,0.44757748685241133
Area 30,2016,BREAKENTER,14639,11,0.7514174465468952
Area 31,2016,BREAKENTER,24741,11,0.44460611939695244
Area 32,2016,BREAKENTER,14325,5,0.34904013961605584
Area 33,2016,BREAKENTER,31509,13,0.4125805325462566
Area 34,2016,BREAKENTER,25959,14,0.5393119919873647
Area 35,2016,BREAKENTER,19402,7,0.36078754767549737
Area 36,2016,BREAKENTER,10966,2,0.18238190771475468
Area 37,2016,BREAKENTER,33798,22,0.6509260903012012
Area 38,2016,BREAKENTER,31835,15,0.4711795193968902
Area 39,2016,BREAKENTER,17048,3,0.17597372125762553
Area 40,2016,BREAKENTER,20149,7,0.3474117822224428
Area 41,2016,BREAKENTER,10026,3,0.29922202274087373
Area 42,2016,BREAKENTER,37605,18,0.47865975269246114
Area 43,2016,BREAKENTER,21151,8,0.37823270767339606
Area 44,2016,BREAKENTER,30558,24,0.7853917141174162
Area 45,2016,BREAKENTER,19214,14,0.7286353700426772
Area 46,2016,BREAKENTER,19286,7,0.36295758581354354
Area 47,2016,BREAKENTER,28193,20,0.7093959493491292
Area 48,2016,BREAKENTER,29557,15,0.5074939946543966
Area 49,2016,BREAKENTER,39975,15,0.37523452157598497
Area 50,2016,BREAKENTER,19490,11,0.564391995895331
Area 51,2016,BREAKENTER,22412,8,0.3569516330537212
Area 52,2016,BREAKENTER,17047,4,0.23464539215111163
Area 53,2016,BREAKENTER,39723,20,0.5034866450167409
Area 54,2016,BREAKENTER,25476,10,0.39252629926205057
Area 55,2016,BREAKENTER,22368,17,0.7600143061516452
Area 56,2016,BREAKENTER,36541,21,0.5746969157932186
Area 57,2016,BREAKENTER,26068,14,0.5370569280343717
Area 58,2016,BREAKENTER,35574,10,0.2811041772080733
Area 59,2016,BREAKENTER,38752,18,0.4644921552436003
Area 60,2016,BREAKENTER,23890,8,0.33486814566764334
Area 61,2016,BREAKENTER,16283,2,0.12282748879199167
Area 62,2016,BREAKENTER,21578,6,0.27806098804337753
Area 63,2016,BREAKENTER,31800,11,0.3459119496855346
Area 64,2016,BREAKENTER,30901,13,0.4206983592763988
Area 65,2016,BREAKENTER,33077,16,0.48371980530277836
Area 66,2016,BREAKENTER,8832,5,0.5661231884057971
